,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
491,0.519,0.457,0,-10.538,1,0.0357,0.927,0.55,0.261,0.452,144.124,audio_features,2cyPAQKKXxs8TtbDMQUTrh,spotify:track:2cyPAQKKXxs8TtbDMQUTrh,https://api.spotify.com/v1/tracks/2cyPAQKKXxs8TtbDMQUTrh,https://api.spotify.com/v1/audio-analysis/2cyPAQKKXxs8TtbDMQUTrh,209947,3
492,0.398,0.657,2,-6.758,1,0.038,0.132,0.001,0.169,0.166,140.054,audio_features,6TYWYyhQrU0qMVoHLpy328,spotify:track:6TYWYyhQrU0qMVoHLpy328,https://api.spotify.com/v1/tracks/6TYWYyhQrU0qMVoHLpy328,https://api.spotify.com/v1/audio-analysis/6TYWYyhQrU0qMVoHLpy328,343480,4
493,0.294,0.655,9,-9.438,0,0.0389,0.643,0.675,0.113,0.199,83.925,audio_features,07xN2rrEbx4n8Wj6sHQsOj,spotify:track:07xN2rrEbx4n8Wj6sHQsOj,https://api.spotify.com/v1/tracks/07xN2rrEbx4n8Wj6sHQsOj,https://api.spotify.com/v1/audio-analysis/07xN2rrEbx4n8Wj6sHQsOj,136320,1
494,0.294,0.104,9,-13.418,0,0.0314,0.887,0.361,0.108,0.0366,105.205,audio_features,0DR0D1HrojRH4Nyzh9tZr0,spotify:track:0DR0D1HrojRH4Nyzh9tZr0,https://api.spotify.com/v1/tracks/0DR0D1HrojRH4Nyzh9tZr0,https://api.spotify.com/v1/audio-analysis/0DR0D1HrojRH4Nyzh9tZr0,330067,4
495,0.442,0.261,6,-15.916,0,0.0276,0.597,0.444,0.0728,0.205,132.652,audio_features,0qC6UGAA7BOdMcSYgWXKA7,spotify:track:0qC6UGAA7BOdMcSYgWXKA7,https://api.spotify.com/v1/tracks/0qC6UGAA7BOdMcSYgWXKA7,https://api.spotify.com/v1/audio-analysis/0qC6UGAA7BOdMcSYgWXKA7,433533,4
496,0.638,0.656,5,-5.886,1,0.0357,0.188,0.0,0.146,0.225,104.036,audio_features,7wZUrN8oemZfsEd1CGkbXE,spotify:track:7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/tracks/7wZUrN8oemZfsEd1CGkbXE,https://api.spotify.com/v1/audio-analysis/7wZUrN8oemZfsEd1CGkbXE,262467,4
497,0.728,0.942,6,-4.036,0,0.0885,0.00423,3.24e-06,0.146,0.785,132.99,audio_features,4otN5ZboeohAAAXaGnLCIH,spotify:track:4otN5ZboeohAAAXaGnLCIH,https://api.spotify.com/v1/tracks/4otN5ZboeohAAAXaGnLCIH,https://api.spotify.com/v1/audio-analysis/4otN5ZboeohAAAXaGnLCIH,224667,4
498,0.694,0.914,11,-2.366,0,0.0328,0.0338,0.000198,0.537,0.829,138.596,audio_features,7KCvbMfHeYrBzK1HrZQt0N,spotify:track:7KCvbMfHeYrBzK1HrZQt0N,https://api.spotify.com/v1/tracks/7KCvbMfHeYrBzK1HrZQt0N,https://api.spotify.com/v1/audio-analysis/7KCvbMfHeYrBzK1HrZQt0N,204267,4
499,0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,audio_features,5773KSWFzg9kCc8yazjbSt,spotify:track:5773KSWFzg9kCc8yazjbSt,https://api.spotify.com/v1/tracks/5773KSWFzg9kCc8yazjbSt,https://api.spotify.com/v1/audio-analysis/5773KSWFzg9kCc8yazjbSt,184627,4
500,0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,audio_features,5ujh1I7NZH5agbwf7Hp8Hc,spotify:track:5ujh1I7NZH5agbwf7Hp8Hc,https://api.spotify.com/v1/tracks/5ujh1I7NZH5agbwf7Hp8Hc,https://api.spotify.com/v1/audio-analysis/5ujh1I7NZH5agbwf7Hp8Hc,313787,4
501,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,audio_features,712uvW1Vezq8WpQi38v2L9,spotify:track:712uvW1Vezq8WpQi38v2L9,https://api.spotify.com/v1/tracks/712uvW1Vezq8WpQi38v2L9,https://api.spotify.com/v1/audio-analysis/712uvW1Vezq8WpQi38v2L9,310720,4
502,0.573,0.916,0,-3.39,1,0.0616,0.0795,0.0,0.0784,0.871,84.476,audio_features,1wi4ti9BYUbwoGJ1EBUVtv,spotify:track:1wi4ti9BYUbwoGJ1EBUVtv,https://api.spotify.com/v1/tracks/1wi4ti9BYUbwoGJ1EBUVtv,https://api.spotify.com/v1/audio-analysis/1wi4ti9BYUbwoGJ1EBUVtv,245120,4
503,0.669,0.251,11,-16.373,1,0.0707,0.26,0.167,0.175,0.163,114.735,audio_features,2sAHKqbyPWc1gCNT9OJmpd,spotify:track:2sAHKqbyPWc1gCNT9OJmpd,https://api.spotify.com/v1/tracks/2sAHKqbyPWc1gCNT9OJmpd,https://api.spotify.com/v1/audio-analysis/2sAHKqbyPWc1gCNT9OJmpd,472880,3
504,0.629,0.506,1,-14.652,0,0.0326,0.151,0.138,0.148,0.0471,100.076,audio_features,0Ty5LEev5nXXu0SCDdDfzG,spotify:track:0Ty5LEev5nXXu0SCDdDfzG,https://api.spotify.com/v1/tracks/0Ty5LEev5nXXu0SCDdDfzG,https://api.spotify.com/v1/audio-analysis/0Ty5LEev5nXXu0SCDdDfzG,514680,4
505,0.865,0.00677,9,-30.602,1,0.161,0.873,0.000121,0.111,0.904,108.146,audio_features,578brGDuprOKRjbgZPoqbZ,spotify:track:578brGDuprOKRjbgZPoqbZ,https://api.spotify.com/v1/tracks/578brGDuprOKRjbgZPoqbZ,https://api.spotify.com/v1/audio-analysis/578brGDuprOKRjbgZPoqbZ,61333,4
506,0.481,0.392,1,-11.381,1,0.0312,0.366,0.0452,0.124,0.52,124.572,audio_features,5YSI1311X8t31PBjkBG4CZ,spotify:track:5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/tracks/5YSI1311X8t31PBjkBG4CZ,https://api.spotify.com/v1/audio-analysis/5YSI1311X8t31PBjkBG4CZ,269067,4
507,0.258,0.214,4,-15.255,1,0.0366,0.636,0.000362,0.141,0.404,170.275,audio_features,4VuHWU01C36BUaN1adNi5M,spotify:track:4VuHWU01C36BUaN1adNi5M,https://api.spotify.com/v1/tracks/4VuHWU01C36BUaN1adNi5M,https://api.spotify.com/v1/audio-analysis/4VuHWU01C36BUaN1adNi5M,203773,4
508,0.661,0.517,7,-8.004,1,0.0269,0.267,0.000158,0.431,0.676,104.563,audio_features,5rDkA2TFOImbiVenmnE9r4,spotify:track:5rDkA2TFOImbiVenmnE9r4,https://api.spotify.com/v1/tracks/5rDkA2TFOImbiVenmnE9r4,https://api.spotify.com/v1/audio-analysis/5rDkA2TFOImbiVenmnE9r4,155707,4
509,0.676,0.58,5,-14.217,1,0.0506,0.589,0.000145,0.218,0.89,95.358,audio_features,7wL9EVloIobMw22rT7Ve8x,spotify:track:7wL9EVloIobMw22rT7Ve8x,https://api.spotify.com/v1/tracks/7wL9EVloIobMw22rT7Ve8x,https://api.spotify.com/v1/audio-analysis/7wL9EVloIobMw22rT7Ve8x,172987,4
510,0.731,0.779,11,-5.884,0,0.0658,0.6,1.74e-06,0.312,0.817,112.2,audio_features,59J3FhCGYl18G3ouDReUge,spotify:track:59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/tracks/59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/audio-analysis/59J3FhCGYl18G3ouDReUge,196733,4
511,0.621,0.524,0,-15.269,1,0.0803,0.0652,0.00199,0.893,0.889,110.586,audio_features,2fDHuS1PTkHBbCWWZF1ph9,spotify:track:2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/tracks/2fDHuS1PTkHBbCWWZF1ph9,https://api.spotify.com/v1/audio-analysis/2fDHuS1PTkHBbCWWZF1ph9,162653,4
512,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4
513,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,audio_features,28cnXtME493VX9NOw9cIUh,spotify:track:28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/tracks/28cnXtME493VX9NOw9cIUh,https://api.spotify.com/v1/audio-analysis/28cnXtME493VX9NOw9cIUh,216533,4
514,0.713,0.258,9,-14.59,1,0.0384,0.877,0.00606,0.0967,0.56,98.805,audio_features,7hxZF4jETnE5Q75rKQnMjE,spotify:track:7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/tracks/7hxZF4jETnE5Q75rKQnMjE,https://api.spotify.com/v1/audio-analysis/7hxZF4jETnE5Q75rKQnMjE,176533,4
515,0.501,0.813,11,-8.192,1,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,audio_features,7cdnq45E9aP2XDStHg5vd7,spotify:track:7cdnq45E9aP2XDStHg5vd7,https://api.spotify.com/v1/tracks/7cdnq45E9aP2XDStHg5vd7,https://api.spotify.com/v1/audio-analysis/7cdnq45E9aP2XDStHg5vd7,138707,4
516,0.339,0.143,0,-10.78,1,0.0317,0.921,0.000636,0.372,0.0948,101.213,audio_features,74X1epeRufHckhuX1KFD04,spotify:track:74X1epeRufHckhuX1KFD04,https://api.spotify.com/v1/tracks/74X1epeRufHckhuX1KFD04,https://api.spotify.com/v1/audio-analysis/74X1epeRufHckhuX1KFD04,413320,3
517,0.546,0.865,2,-5.704,1,0.0455,0.113,3.08e-05,0.246,0.239,128.014,audio_features,113VT0dXCsqDAAfe8JQ2xm,spotify:track:113VT0dXCsqDAAfe8JQ2xm,https://api.spotify.com/v1/tracks/113VT0dXCsqDAAfe8JQ2xm,https://api.spotify.com/v1/audio-analysis/113VT0dXCsqDAAfe8JQ2xm,322147,4
518,0.61,0.275,6,-10.644,1,0.028,0.808,0.913,0.403,0.552,94.088,audio_features,6kLqKntp2x4QVXHwqLHMYm,spotify:track:6kLqKntp2x4QVXHwqLHMYm,https://api.spotify.com/v1/tracks/6kLqKntp2x4QVXHwqLHMYm,https://api.spotify.com/v1/audio-analysis/6kLqKntp2x4QVXHwqLHMYm,251280,4
519,0.628,0.248,1,-13.304,1,0.032,0.814,0.0602,0.111,0.646,125.298,audio_features,5kOBEsqVNwi4udPRbagNIV,spotify:track:5kOBEsqVNwi4udPRbagNIV,https://api.spotify.com/v1/tracks/5kOBEsqVNwi4udPRbagNIV,https://api.spotify.com/v1/audio-analysis/5kOBEsqVNwi4udPRbagNIV,170217,4
520,0.463,0.959,11,-2.678,0,0.0582,0.00396,0.0,0.103,0.391,110.154,audio_features,5kRaqWimn8hCFyGZ58OFO5,spotify:track:5kRaqWimn8hCFyGZ58OFO5,https://api.spotify.com/v1/tracks/5kRaqWimn8hCFyGZ58OFO5,https://api.spotify.com/v1/audio-analysis/5kRaqWimn8hCFyGZ58OFO5,175120,4
521,0.513,0.891,4,-3.984,0,0.132,0.0845,0.0,0.103,0.694,187.929,audio_features,0TEVAQ7kp2Mdm8NkUUwhzd,spotify:track:0TEVAQ7kp2Mdm8NkUUwhzd,https://api.spotify.com/v1/tracks/0TEVAQ7kp2Mdm8NkUUwhzd,https://api.spotify.com/v1/audio-analysis/0TEVAQ7kp2Mdm8NkUUwhzd,256200,4
522,0.536,0.974,7,-2.824,1,0.086,0.00667,0.0,0.254,0.606,101.931,audio_features,06nnH7KVnCIbqy5NdiVglq,spotify:track:06nnH7KVnCIbqy5NdiVglq,https://api.spotify.com/v1/tracks/06nnH7KVnCIbqy5NdiVglq,https://api.spotify.com/v1/audio-analysis/06nnH7KVnCIbqy5NdiVglq,172587,4
523,0.692,0.934,0,-6.067,0,0.0346,0.000103,0.000845,0.0601,0.824,127.993,audio_features,65iST2TrtQvGheEct32vBy,spotify:track:65iST2TrtQvGheEct32vBy,https://api.spotify.com/v1/tracks/65iST2TrtQvGheEct32vBy,https://api.spotify.com/v1/audio-analysis/65iST2TrtQvGheEct32vBy,207653,4
524,0.642,0.683,8,-6.577,1,0.0264,0.0608,1.27e-06,0.147,0.704,96.517,audio_features,5ypWqYw34KK2BggUh4iSvP,spotify:track:5ypWqYw34KK2BggUh4iSvP,https://api.spotify.com/v1/tracks/5ypWqYw34KK2BggUh4iSvP,https://api.spotify.com/v1/audio-analysis/5ypWqYw34KK2BggUh4iSvP,197520,4
525,0.633,0.0519,10,-21.107,0,0.0365,0.562,0.0,0.097,0.204,76.034,audio_features,1fu5IQSRgPxJL2OTP7FVLW,spotify:track:1fu5IQSRgPxJL2OTP7FVLW,https://api.spotify.com/v1/tracks/1fu5IQSRgPxJL2OTP7FVLW,https://api.spotify.com/v1/audio-analysis/1fu5IQSRgPxJL2OTP7FVLW,300747,4
526,0.376,0.946,4,-3.778,0,0.0897,0.00756,0.0,0.107,0.858,150.199,audio_features,3D4NfLvG99xCEZnL6MHZ84,spotify:track:3D4NfLvG99xCEZnL6MHZ84,https://api.spotify.com/v1/tracks/3D4NfLvG99xCEZnL6MHZ84,https://api.spotify.com/v1/audio-analysis/3D4NfLvG99xCEZnL6MHZ84,212333,4
527,0.652,0.647,11,-7.538,0,0.0473,0.538,1.9e-05,0.145,0.456,82.879,audio_features,52OIFR9PDYNtiKqLpLjL5b,spotify:track:52OIFR9PDYNtiKqLpLjL5b,https://api.spotify.com/v1/tracks/52OIFR9PDYNtiKqLpLjL5b,https://api.spotify.com/v1/audio-analysis/52OIFR9PDYNtiKqLpLjL5b,229400,4
528,0.575,0.817,4,-6.813,1,0.0311,0.33,0.000222,0.101,0.751,145.589,audio_features,1FfSzgcC3t6PG64vxgcrtw,spotify:track:1FfSzgcC3t6PG64vxgcrtw,https://api.spotify.com/v1/tracks/1FfSzgcC3t6PG64vxgcrtw,https://api.spotify.com/v1/audio-analysis/1FfSzgcC3t6PG64vxgcrtw,234947,4
529,0.673,0.979,2,-4.606,1,0.191,0.169,0.0,0.327,0.336,136.944,audio_features,2QZpNQlOHSFJT9b1NocVYA,spotify:track:2QZpNQlOHSFJT9b1NocVYA,https://api.spotify.com/v1/tracks/2QZpNQlOHSFJT9b1NocVYA,https://api.spotify.com/v1/audio-analysis/2QZpNQlOHSFJT9b1NocVYA,150178,4
530,0.534,0.607,9,-5.097,0,0.0325,0.0685,0.0,0.147,0.586,128.392,audio_features,37gcgx2keiiolP5uW3a4lI,spotify:track:37gcgx2keiiolP5uW3a4lI,https://api.spotify.com/v1/tracks/37gcgx2keiiolP5uW3a4lI,https://api.spotify.com/v1/audio-analysis/37gcgx2keiiolP5uW3a4lI,195560,4
531,0.62,0.0976,0,-19.415,0,0.0407,0.909,5.37e-06,0.12,0.513,126.377,audio_features,1C5SKDwey1rVORISZlFgTf,spotify:track:1C5SKDwey1rVORISZlFgTf,https://api.spotify.com/v1/tracks/1C5SKDwey1rVORISZlFgTf,https://api.spotify.com/v1/audio-analysis/1C5SKDwey1rVORISZlFgTf,183013,4
532,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,audio_features,1Dr1fXbc2IxaK1Mu8P8Khz,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/tracks/1Dr1fXbc2IxaK1Mu8P8Khz,https://api.spotify.com/v1/audio-analysis/1Dr1fXbc2IxaK1Mu8P8Khz,178000,4
533,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,audio_features,6ORqU0bHbVCRjXm9AjyHyZ,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/tracks/6ORqU0bHbVCRjXm9AjyHyZ,https://api.spotify.com/v1/audio-analysis/6ORqU0bHbVCRjXm9AjyHyZ,153467,4
534,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,audio_features,6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,181533,4
535,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,audio_features,6Vc5wAMmXdKIAM7WUoEb7N,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,229400,3
536,0.663,0.694,10,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.964,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,340920,4
537,0.499,0.637,2,-9.035,1,0.0401,0.0265,0.228,0.226,0.103,125.198,audio_features,2k6hpKTyubRVOmQR11ViY3,spotify:track:2k6hpKTyubRVOmQR11ViY3,https://api.spotify.com/v1/tracks/2k6hpKTyubRVOmQR11ViY3,https://api.spotify.com/v1/audio-analysis/2k6hpKTyubRVOmQR11ViY3,268400,4
538,0.595,0.831,11,-7.846,0,0.265,0.00135,0.822,0.34,0.407,154.845,audio_features,7hnW9af7GuGH5lyUUTa8UH,spotify:track:7hnW9af7GuGH5lyUUTa8UH,https://api.spotify.com/v1/tracks/7hnW9af7GuGH5lyUUTa8UH,https://api.spotify.com/v1/audio-analysis/7hnW9af7GuGH5lyUUTa8UH,133067,4
539,0.76,0.891,11,-5.852,0,0.0372,0.0226,0.0868,0.298,0.966,120.265,audio_features,4Hff1IjRbLGeLgFgxvHflk,spotify:track:4Hff1IjRbLGeLgFgxvHflk,https://api.spotify.com/v1/tracks/4Hff1IjRbLGeLgFgxvHflk,https://api.spotify.com/v1/audio-analysis/4Hff1IjRbLGeLgFgxvHflk,245000,4
540,0.644,0.728,9,-8.396,0,0.029,0.000988,0.0279,0.473,0.607,132.488,audio_features,0dcMqjeDpwqB2xhzMsld0p,spotify:track:0dcMqjeDpwqB2xhzMsld0p,https://api.spotify.com/v1/tracks/0dcMqjeDpwqB2xhzMsld0p,https://api.spotify.com/v1/audio-analysis/0dcMqjeDpwqB2xhzMsld0p,235360,4
541,0.838,0.475,4,-5.505,0,0.036,0.000417,0.714,0.226,0.711,106.217,audio_features,0eEgMbSzOHmkOeVuNC3E0k,spotify:track:0eEgMbSzOHmkOeVuNC3E0k,https://api.spotify.com/v1/tracks/0eEgMbSzOHmkOeVuNC3E0k,https://api.spotify.com/v1/audio-analysis/0eEgMbSzOHmkOeVuNC3E0k,225773,4
542,0.627,0.18,6,-11.696,1,0.0376,0.981,0.000373,0.107,0.466,134.247,audio_features,3FJ46AfhOr2TyfhVTlK1sj,spotify:track:3FJ46AfhOr2TyfhVTlK1sj,https://api.spotify.com/v1/tracks/3FJ46AfhOr2TyfhVTlK1sj,https://api.spotify.com/v1/audio-analysis/3FJ46AfhOr2TyfhVTlK1sj,292160,4
543,0.573,0.431,5,-9.066,0,0.0309,0.83,0.0,0.104,0.642,97.371,audio_features,6jx8L9ng94zKcw4xbbQFjC,spotify:track:6jx8L9ng94zKcw4xbbQFjC,https://api.spotify.com/v1/tracks/6jx8L9ng94zKcw4xbbQFjC,https://api.spotify.com/v1/audio-analysis/6jx8L9ng94zKcw4xbbQFjC,241957,4
544,0.584,0.052,5,-14.312,1,0.0363,0.978,8.96e-05,0.138,0.116,71.937,audio_features,5ZSJyGpS5c2CpngrLrc70S,spotify:track:5ZSJyGpS5c2CpngrLrc70S,https://api.spotify.com/v1/tracks/5ZSJyGpS5c2CpngrLrc70S,https://api.spotify.com/v1/audio-analysis/5ZSJyGpS5c2CpngrLrc70S,247564,4
545,0.619,0.4,2,-9.185,1,0.0302,0.778,0.000106,0.121,0.244,83.674,audio_features,5voBjrP1jysRtRRWq2ad5T,spotify:track:5voBjrP1jysRtRRWq2ad5T,https://api.spotify.com/v1/tracks/5voBjrP1jysRtRRWq2ad5T,https://api.spotify.com/v1/audio-analysis/5voBjrP1jysRtRRWq2ad5T,218470,4
546,0.443,0.944,0,-3.71,0,0.0377,8.79e-05,0.000542,0.369,0.573,131.828,audio_features,3osBuOGzBR4wCFd5oHm0Un,spotify:track:3osBuOGzBR4wCFd5oHm0Un,https://api.spotify.com/v1/tracks/3osBuOGzBR4wCFd5oHm0Un,https://api.spotify.com/v1/audio-analysis/3osBuOGzBR4wCFd5oHm0Un,223603,4
547,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,audio_features,78twQ5XCFJMTE37ZSU0gsj,spotify:track:78twQ5XCFJMTE37ZSU0gsj,https://api.spotify.com/v1/tracks/78twQ5XCFJMTE37ZSU0gsj,https://api.spotify.com/v1/audio-analysis/78twQ5XCFJMTE37ZSU0gsj,219920,4
548,0.429,0.934,7,-4.28,1,0.0441,0.00306,0.0,0.122,0.773,166.049,audio_features,1HiA9v381VD7fEBiRXs16c,spotify:track:1HiA9v381VD7fEBiRXs16c,https://api.spotify.com/v1/tracks/1HiA9v381VD7fEBiRXs16c,https://api.spotify.com/v1/audio-analysis/1HiA9v381VD7fEBiRXs16c,200107,4
549,0.454,0.948,5,-4.126,1,0.0831,0.0142,0.0,0.346,0.488,149.094,audio_features,4BIWl6xOUupdv3jpWtPSDC,spotify:track:4BIWl6xOUupdv3jpWtPSDC,https://api.spotify.com/v1/tracks/4BIWl6xOUupdv3jpWtPSDC,https://api.spotify.com/v1/audio-analysis/4BIWl6xOUupdv3jpWtPSDC,154133,4
550,0.615,0.721,5,-6.244,1,0.074,0.172,0.0,0.0847,0.188,122.042,audio_features,7FYbmmQMY99liUDHwEzyuc,spotify:track:7FYbmmQMY99liUDHwEzyuc,https://api.spotify.com/v1/tracks/7FYbmmQMY99liUDHwEzyuc,https://api.spotify.com/v1/audio-analysis/7FYbmmQMY99liUDHwEzyuc,176733,4
551,0.448,0.809,4,-4.803,0,0.0433,0.00126,0.000926,0.096,0.489,200.069,audio_features,2z2yJzK7W1Zsz8aL40toGS,spotify:track:2z2yJzK7W1Zsz8aL40toGS,https://api.spotify.com/v1/tracks/2z2yJzK7W1Zsz8aL40toGS,https://api.spotify.com/v1/audio-analysis/2z2yJzK7W1Zsz8aL40toGS,223827,4
552,0.406,0.778,2,-5.383,1,0.114,0.00154,0.000287,0.0565,0.692,106.933,audio_features,6rXh7I5h1KU27v2QfMYnhM,spotify:track:6rXh7I5h1KU27v2QfMYnhM,https://api.spotify.com/v1/tracks/6rXh7I5h1KU27v2QfMYnhM,https://api.spotify.com/v1/audio-analysis/6rXh7I5h1KU27v2QfMYnhM,124240,4
553,0.58,0.873,0,-4.025,1,0.0628,0.00604,0.000885,0.165,0.297,130.013,audio_features,3nJ6xdyRRu9bcm46gguRcU,spotify:track:3nJ6xdyRRu9bcm46gguRcU,https://api.spotify.com/v1/tracks/3nJ6xdyRRu9bcm46gguRcU,https://api.spotify.com/v1/audio-analysis/3nJ6xdyRRu9bcm46gguRcU,214053,4
554,0.585,0.529,7,-5.45,1,0.0517,0.357,0.0,0.278,0.34,117.943,audio_features,6tJMIjBBcEazLFSGruQUUF,spotify:track:6tJMIjBBcEazLFSGruQUUF,https://api.spotify.com/v1/tracks/6tJMIjBBcEazLFSGruQUUF,https://api.spotify.com/v1/audio-analysis/6tJMIjBBcEazLFSGruQUUF,185333,4
555,0.501,0.809,7,-5.264,1,0.0938,0.0338,0.00602,0.119,0.258,149.964,audio_features,6dux5viG3Ku3IefPx3gFNT,spotify:track:6dux5viG3Ku3IefPx3gFNT,https://api.spotify.com/v1/tracks/6dux5viG3Ku3IefPx3gFNT,https://api.spotify.com/v1/audio-analysis/6dux5viG3Ku3IefPx3gFNT,252819,4
